Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 10, 'n_head': 5, 'n_kv_head': 5, 'n_embd': 640, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 5,242,880
  value_embeds            : 26,214,400
  lm_head                 : 5,242,880
  transformer_matrices    : 49,152,800
  scalars                 : 20
  total                   : 85,852,980
Estimated FLOPs per token: 3.873226e+08
Scaling AdamW LRs by 1/sqrt(640/768) = 1.095445
Time budget: 450s
Gradient accumulation steps: 1
step 00000 (0.0%) | loss: 9.011346 | lrm: 1.00 | dt: 9175ms | tok/sec: 28,570 | mfu: 1.1% | epoch: 1 | remaining: 450s    
step 01063 (59.1%) | loss: 2.830732 | lrm: 0.59 | dt: 253ms | tok/sec: 1,037,008 | mfu: 40.6% | epoch: 1 | remaining: 184s    
step 01064 (59.2%) | loss: 2.829592 | lrm: 0.59 | dt: 252ms | tok/sec: 1,039,907 | mfu: 40.7% | epoch: 1 | remaining: 184s    
step 01065 (59.2%) | loss: 2.825966 | lrm: 0.59 | dt: 251ms | tok/sec: 1,045,558 | mfu: 40.9% | epoch: 1 | remaining: 183s    
step 01066 (59.3%) | loss: 2.831159 | lrm: 0.59 | dt: 252ms | tok/sec: 1,039,084 | mfu: 40.7% | epoch: 1 | remaining: 183s    
step 01067 (59.3%) | loss: 2.834687 | lrm: 0.59 | dt: 252ms | tok/sec: 1,038,525 | mfu: 40.7% | epoch: 1 | remaining: 183s    
step 01068 (59.4%) | loss: 2.836748 | lrm: 0.58 | dt: 251ms | tok/sec: 1,044,252 | mfu: 40.9% | epoch: 1 | remaining: 183s    
step 01069 (59.4%) | loss: 2.831990 | lrm: 0.58 | dt: 253ms | tok/sec: 1,037,292 | mfu: 40.6% | epoch: 1 | remaining: 182s    
step 01070 (59.5%) | loss: 2.836346 | lrm: 0.58 | dt: 252ms | tok/sec: 1,039,536 | mfu: 40.7% | epoch: 1 | remaining: 182s    
step 01071 (59.5%) | loss: 2.834431 | lrm: 0.58 | dt: 251ms | tok/sec: 1,043,806 | mfu: 40.9% | epoch: 1 | remaining: 182s    
step 01072 (59.6%) | loss: 2.836056 | lrm: 0.58 | dt: 254ms | tok/sec: 1,031,923 | mfu: 40.4% | epoch: 1 | remaining: 182s    
step 01073 (59.7%) | loss: 2.830250 | lrm: 0.58 | dt: 253ms | tok/sec: 1,036,164 | mfu: 40.6% | epoch: 1 | remaining: 181s    
step 01074 (59.7%) | loss: 2.826760 | lrm: 0.58 | dt: 251ms | tok/sec: 1,043,997 | mfu: 40.9% | epoch: 1 | remaining: 181s    
step 01075 (59.8%) | loss: 2.825491 | lrm: 0.58 | dt: 253ms | tok/sec: 1,034,978 | mfu: 40.5% | epoch: 1 | remaining: 181s    
step 01076 (59.8%) | loss: 2.819599 | lrm: 0.58 | dt: 253ms | tok/sec: 1,036,197 | mfu: 40.6% | epoch: 1 | remaining: 181s    
step 01077 (59.9%) | loss: 2.825020 | lrm: 0.58 | dt: 252ms | tok/sec: 1,039,023 | mfu: 40.7% | epoch: 1 | remaining: 180s    
step 01078 (59.9%) | loss: 2.829833 | lrm: 0.58 | dt: 255ms | tok/sec: 1,029,220 | mfu: 40.3% | epoch: 1 | remaining: 180s    
step 01079 (60.0%) | loss: 2.825321 | lrm: 0.58 | dt: 254ms | tok/sec: 1,033,332 | mfu: 40.4% | epoch: 1 | remaining: 180s    
step 01080 (60.1%) | loss: 2.821607 | lrm: 0.57 | dt: 251ms | tok/sec: 1,043,108 | mfu: 40.8% | epoch: 1 | remaining: 180s    
step 01081 (60.1%) | loss: 2.823111 | lrm: 0.57 | dt: 253ms | tok/sec: 1,036,745 | mfu: 40.6% | epoch: 1 | remaining: 179s    
step 01082 (60.2%) | loss: 2.824519 | lrm: 0.57 | dt: 255ms | tok/sec: 1,026,701 | mfu: 40.2% | epoch: 1 | remaining: 179s    
step 01083 (60.2%) | loss: 2.824083 | lrm: 0.57 | dt: 250ms | tok/sec: 1,046,483 | mfu: 41.0% | epoch: 1 | remaining: 179s    
step 01084 (60.3%) | loss: 2.826948 | lrm: 0.57 | dt: 252ms | tok/sec: 1,039,929 | mfu: 40.7% | epoch: 1 | remaining: 178s    
step 01085 (60.3%) | loss: 2.824331 | lrm: 0.57 | dt: 251ms | tok/sec: 1,045,904 | mfu: 40.9% | epoch: 1 | remaining: 178s    
step 01086 (60.4%) | loss: 2.828581 | lrm: 0.57 | dt: 253ms | tok/sec: 1,037,600 | mfu: 40.6% | epoch: 1 | remaining: 178s    
step 01087 (60.4%) | loss: 2.824333 | lrm: 0.57 | dt: 253ms | tok/sec: 1,035,209 | mfu: 40.5% | epoch: 1 | remaining: 178s    
step 01088 (60.5%) | loss: 2.821113 | lrm: 0.57 | dt: 253ms | tok/sec: 1,036,714 | mfu: 40.6% | epoch: 1 | remaining: 177s    
step 01089 (60.6%) | loss: 2.820321 | lrm: 0.57 | dt: 255ms | tok/sec: 1,028,333 | mfu: 40.3% | epoch: 1 | remaining: 177s    
step 01090 (60.6%) | loss: 2.825412 | lrm: 0.57 | dt: 251ms | tok/sec: 1,042,844 | mfu: 40.8% | epoch: 1 | remaining: 177s    
step 01091 (60.7%) | loss: 2.824083 | lrm: 0.57 | dt: 252ms | tok/sec: 1,040,497 | mfu: 40.7% | epoch: 1 | remaining: 177s    
step 01092 (60.7%) | loss: 2.824618 | lrm: 0.57 | dt: 252ms | tok/sec: 1,041,897 | mfu: 40.8% | epoch: 1 | remaining: 176s    
step 01093 (60.8%) | loss: 2.825029 | lrm: 0.56 | dt: 253ms | tok/sec: 1,036,824 | mfu: 40.6% | epoch: 1 | remaining: 176s    
step 01094 (60.8%) | loss: 2.824174 | lrm: 0.56 | dt: 253ms | tok/sec: 1,036,892 | mfu: 40.6% | epoch: 1 | remaining: 176s    
step 01095 (60.9%) | loss: 2.826650 | lrm: 0.56 | dt: 253ms | tok/sec: 1,034,947 | mfu: 40.5% | epoch: 1 | remaining: 176s    
step 01096 (61.0%) | loss: 2.821198 | lrm: 0.56 | dt: 253ms | tok/sec: 1,034,912 | mfu: 40.5% | epoch: 1 | remaining: 175s    
step 01097 (61.0%) | loss: 2.823385 | lrm: 0.56 | dt: 252ms | tok/sec: 1,039,733 | mfu: 40.7% | epoch: 1 | remaining: 175s    
step 01098 (61.1%) | loss: 2.824257 | lrm: 0.56 | dt: 253ms | tok/sec: 1,035,031 | mfu: 40.5% | epoch: 1 | remaining: 175s    
step 01099 (61.1%) | loss: 2.816107 | lrm: 0.56 | dt: 251ms | tok/sec: 1,044,637 | mfu: 40.9% | epoch: 1 | remaining: 175s    
step 01100 (61.2%) | loss: 2.812995 | lrm: 0.56 | dt: 254ms | tok/sec: 1,032,856 | mfu: 40.4% | epoch: 1 | remaining: 174s    
step 01101 (61.2%) | loss: 2.812893 | lrm: 0.56 | dt: 252ms | tok/sec: 1,041,675 | mfu: 40.8% | epoch: 1 | remaining: 174s    
step 01102 (61.3%) | loss: 2.814192 | lrm: 0.56 | dt: 253ms | tok/sec: 1,037,321 | mfu: 40.6% | epoch: 1 | remaining: 174s    
step 01103 (61.3%) | loss: 2.812568 | lrm: 0.56 | dt: 251ms | tok/sec: 1,046,446 | mfu: 41.0% | epoch: 1 | remaining: 174s    
step 01104 (61.4%) | loss: 2.814564 | lrm: 0.56 | dt: 253ms | tok/sec: 1,035,743 | mfu: 40.5% | epoch: 1 | remaining: 173s    
step 01105 (61.5%) | loss: 2.811096 | lrm: 0.56 | dt: 253ms | tok/sec: 1,037,028 | mfu: 40.6% | epoch: 1 | remaining: 173s    
step 01106 (61.5%) | loss: 2.817144 | lrm: 0.55 | dt: 253ms | tok/sec: 1,036,154 | mfu: 40.6% | epoch: 1 | remaining: 173s    
step 01107 (61.6%) | loss: 2.819565 | lrm: 0.55 | dt: 252ms | tok/sec: 1,039,080 | mfu: 40.7% | epoch: 1 | remaining: 173s    
step 01108 (61.6%) | loss: 2.821473 | lrm: 0.55 | dt: 255ms | tok/sec: 1,027,958 | mfu: 40.2% | epoch: 1 | remaining: 172s    
step 01109 (61.7%) | loss: 2.825883 | lrm: 0.55 | dt: 253ms | tok/sec: 1,038,136 | mfu: 40.6% | epoch: 1 | remaining: 172s    
step 01110 (61.7%) | loss: 2.823772 | lrm: 0.55 | dt: 253ms | tok/sec: 1,036,989 | mfu: 40.6% | epoch: 1 | remaining: 172s    
step 01111 (61.8%) | loss: 2.821956 | lrm: 0.55 | dt: 254ms | tok/sec: 1,032,638 | mfu: 40.4% | epoch: 1 | remaining: 172s    
step 01112 (61.8%) | loss: 2.823619 | lrm: 0.55 | dt: 253ms | tok/sec: 1,038,019 | mfu: 40.6% | epoch: 1 | remaining: 171s    
step 01113 (61.9%) | loss: 2.823558 | lrm: 0.55 | dt: 253ms | tok/sec: 1,036,818 | mfu: 40.6% | epoch: 1 | remaining: 171s    
step 01114 (62.0%) | loss: 2.824039 | lrm: 0.55 | dt: 253ms | tok/sec: 1,038,144 | mfu: 40.6% | epoch: 1 | remaining: 171s    
step 01115 (62.0%) | loss: 2.819376 | lrm: 0.55 | dt: 253ms | tok/sec: 1,035,421 | mfu: 40.5% | epoch: 1 | remaining: 171s    
step 01116 (62.1%) | loss: 2.814940 | lrm: 0.55 | dt: 252ms | tok/sec: 1,039,379 | mfu: 40.7% | epoch: 1 | remaining: 170s    
step 01117 (62.1%) | loss: 2.811930 | lrm: 0.55 | dt: 254ms | tok/sec: 1,030,237 | mfu: 40.3% | epoch: 1 | remaining: 170s    
step 01118 (62.2%) | loss: 2.809209 | lrm: 0.54 | dt: 251ms | tok/sec: 1,043,664 | mfu: 40.9% | epoch: 1 | remaining: 170s    
step 01119 (62.2%) | loss: 2.812487 | lrm: 0.54 | dt: 252ms | tok/sec: 1,038,593 | mfu: 40.7% | epoch: 1 | remaining: 170s    
step 01120 (62.3%) | loss: 2.815949 | lrm: 0.54 | dt: 251ms | tok/sec: 1,045,917 | mfu: 40.9% | epoch: 1 | remaining: 169s    
step 01121 (62.4%) | loss: 2.811930 | lrm: 0.54 | dt: 253ms | tok/sec: 1,037,811 | mfu: 40.6% | epoch: 1 | remaining: 169s    
step 01122 (62.4%) | loss: 2.812376 | lrm: 0.54 | dt: 253ms | tok/sec: 1,035,621 | mfu: 40.5% | epoch: 1 | remaining: 169s    
step 01123 (62.5%) | loss: 2.818077 | lrm: 0.54 | dt: 254ms | tok/sec: 1,033,582 | mfu: 40.5% | epoch: 1 | remaining: 169s    
step 01124 (62.5%) | loss: 2.812087 | lrm: 0.54 | dt: 256ms | tok/sec: 1,024,371 | mfu: 40.1% | epoch: 1 | remaining: 168s    
step 01125 (62.6%) | loss: 2.810016 | lrm: 0.54 | dt: 251ms | tok/sec: 1,043,171 | mfu: 40.8% | epoch: 1 | remaining: 168s    
step 01126 (62.6%) | loss: 2.809429 | lrm: 0.54 | dt: 252ms | tok/sec: 1,040,981 | mfu: 40.7% | epoch: 1 | remaining: 168s    
step 01127 (62.7%) | loss: 2.810068 | lrm: 0.54 | dt: 251ms | tok/sec: 1,043,368 | mfu: 40.8% | epoch: 1 | remaining: 168s    
step 01128 (62.7%) | loss: 2.812551 | lrm: 0.54 | dt: 253ms | tok/sec: 1,036,761 | mfu: 40.6% | epoch: 1 | remaining: 167s    
step 01129 (62.8%) | loss: 2.818590 | lrm: 0.54 | dt: 251ms | tok/sec: 1,045,136 | mfu: 40.9% | epoch: 1 | remaining: 167s    
step 01130 (62.9%) | loss: 2.822671 | lrm: 0.54 | dt: 254ms | tok/sec: 1,031,745 | mfu: 40.4% | epoch: 1 | remaining: 167s    
step 01131 (62.9%) | loss: 2.822036 | lrm: 0.53 | dt: 252ms | tok/sec: 1,041,976 | mfu: 40.8% | epoch: 1 | remaining: 167s    
step 01132 (63.0%) | loss: 2.817247 | lrm: 0.53 | dt: 252ms | tok/sec: 1,041,108 | mfu: 40.8% | epoch: 1 | remaining: 166s    
step 01133 (63.0%) | loss: 2.818857 | lrm: 0.53 | dt: 255ms | tok/sec: 1,026,238 | mfu: 40.2% | epoch: 1 | remaining: 166s    
step 01134 (63.1%) | loss: 2.818010 | lrm: 0.53 | dt: 252ms | tok/sec: 1,039,977 | mfu: 40.7% | epoch: 1 | remaining: 166s    
step 01135 (63.1%) | loss: 2.815446 | lrm: 0.53 | dt: 253ms | tok/sec: 1,037,813 | mfu: 40.6% | epoch: 1 | remaining: 166s    
step 01136 (63.2%) | loss: 2.814556 | lrm: 0.53 | dt: 254ms | tok/sec: 1,033,993 | mfu: 40.5% | epoch: 1 | remaining: 165s    
step 01137 (63.3%) | loss: 2.815883 | lrm: 0.53 | dt: 251ms | tok/sec: 1,043,790 | mfu: 40.9% | epoch: 1 | remaining: 165s    
step 01138 (63.3%) | loss: 2.814022 | lrm: 0.53 | dt: 254ms | tok/sec: 1,033,898 | mfu: 40.5% | epoch: 1 | remaining: 165s    
step 01139 (63.4%) | loss: 2.815126 | lrm: 0.53 | dt: 254ms | tok/sec: 1,033,754 | mfu: 40.5% | epoch: 1 | remaining: 165s    
step 01140 (63.4%) | loss: 2.811246 | lrm: 0.53 | dt: 253ms | tok/sec: 1,037,218 | mfu: 40.6% | epoch: 1 | remaining: 164s    
step 01141 (63.5%) | loss: 2.811926 | lrm: 0.53 | dt: 252ms | tok/sec: 1,039,973 | mfu: 40.7% | epoch: 1 | remaining: 164s    
step 01142 (63.5%) | loss: 2.807520 | lrm: 0.53 | dt: 255ms | tok/sec: 1,029,444 | mfu: 40.3% | epoch: 1 | remaining: 164s    
step 01143 (63.6%) | loss: 2.803012 | lrm: 0.52 | dt: 253ms | tok/sec: 1,034,361 | mfu: 40.5% | epoch: 1 | remaining: 164s    
step 01144 (63.6%) | loss: 2.803844 | lrm: 0.52 | dt: 253ms | tok/sec: 1,036,423 | mfu: 40.6% | epoch: 1 | remaining: 163s    
step 01145 (63.7%) | loss: 2.800638 | lrm: 0.52 | dt: 254ms | tok/sec: 1,032,015 | mfu: 40.4% | epoch: 1 | remaining: 163s    
step 01146 (63.8%) | loss: 2.798775 | lrm: 0.52 | dt: 253ms | tok/sec: 1,036,927 | mfu: 40.6% | epoch: 1 | remaining: 163s    
step 01147 (63.8%) | loss: 2.808492 | lrm: 0.52 | dt: 251ms | tok/sec: 1,044,537 | mfu: 40.9% | epoch: 1 | remaining: 163s    
step 01148 (63.9%) | loss: 2.818323 | lrm: 0.52 | dt: 252ms | tok/sec: 1,039,031 | mfu: 40.7% | epoch: 1 | remaining: 162s    
step 01149 (63.9%) | loss: 2.820921 | lrm: 0.52 | dt: 253ms | tok/sec: 1,035,947 | mfu: 40.6% | epoch: 1 | remaining: 162s    
step 01150 (64.0%) | loss: 2.819275 | lrm: 0.52 | dt: 253ms | tok/sec: 1,037,659 | mfu: 40.6% | epoch: 1 | remaining: 162s    
step 01151 (64.0%) | loss: 2.814758 | lrm: 0.52 | dt: 252ms | tok/sec: 1,039,584 | mfu: 40.7% | epoch: 1 | remaining: 162s    
step 01152 (64.1%) | loss: 2.817154 | lrm: 0.52 | dt: 251ms | tok/sec: 1,044,442 | mfu: 40.9% | epoch: 1 | remaining: 161s    
step 01153 (64.2%) | loss: 2.818558 | lrm: 0.52 | dt: 255ms | tok/sec: 1,028,697 | mfu: 40.3% | epoch: 1 | remaining: 161s    
step 01154 (64.2%) | loss: 2.818200 | lrm: 0.52 | dt: 253ms | tok/sec: 1,036,396 | mfu: 40.6% | epoch: 1 | remaining: 161s    
step 01155 (64.3%) | loss: 2.817538 | lrm: 0.52 | dt: 251ms | tok/sec: 1,043,669 | mfu: 40.9% | epoch: 1 | remaining: 161s    
step 01156 (64.3%) | loss: 2.819325 | lrm: 0.51 | dt: 252ms | tok/sec: 1,038,888 | mfu: 40.7% | epoch: 1 | remaining: 160s    
step 01157 (64.4%) | loss: 2.812823 | lrm: 0.51 | dt: 251ms | tok/sec: 1,042,760 | mfu: 40.8% | epoch: 1 | remaining: 160s    
step 01158 (64.4%) | loss: 2.819495 | lrm: 0.51 | dt: 255ms | tok/sec: 1,027,094 | mfu: 40.2% | epoch: 1 | remaining: 160s    
step 01159 (64.5%) | loss: 2.819788 | lrm: 0.51 | dt: 253ms | tok/sec: 1,035,818 | mfu: 40.5% | epoch: 1 | remaining: 160s    
step 01160 (64.5%) | loss: 2.817548 | lrm: 0.51 | dt: 254ms | tok/sec: 1,032,202 | mfu: 40.4% | epoch: 1 | remaining: 159s    
step 01161 (64.6%) | loss: 2.816993 | lrm: 0.51 | dt: 252ms | tok/sec: 1,038,787 | mfu: 40.7% | epoch: 1 | remaining: 159s    
step 01162 (64.7%) | loss: 2.816587 | lrm: 0.51 | dt: 253ms | tok/sec: 1,038,008 | mfu: 40.6% | epoch: 1 | remaining: 159s    
step 01163 (64.7%) | loss: 2.814258 | lrm: 0.51 | dt: 252ms | tok/sec: 1,041,806 | mfu: 40.8% | epoch: 1 | remaining: 159s    
step 01164 (64.8%) | loss: 2.809286 | lrm: 0.51 | dt: 253ms | tok/sec: 1,036,326 | mfu: 40.6% | epoch: 1 | remaining: 158s    
step 01165 (64.8%) | loss: 2.809493 | lrm: 0.51 | dt: 255ms | tok/sec: 1,027,132 | mfu: 40.2% | epoch: 1 | remaining: 158s    
step 01166 (64.9%) | loss: 2.809185 | lrm: 0.51 | dt: 250ms | tok/sec: 1,046,693 | mfu: 41.0% | epoch: 1 | remaining: 158s    
step 01167 (64.9%) | loss: 2.805224 | lrm: 0.51 | dt: 255ms | tok/sec: 1,029,800 | mfu: 40.3% | epoch: 1 | remaining: 158s    
step 01168 (65.0%) | loss: 2.801625 | lrm: 0.51 | dt: 254ms | tok/sec: 1,030,530 | mfu: 40.3% | epoch: 1 | remaining: 157s    
step 01169 (65.1%) | loss: 2.801663 | lrm: 0.50 | dt: 254ms | tok/sec: 1,032,139 | mfu: 40.4% | epoch: 1 | remaining: 157s    
step 01170 (65.1%) | loss: 2.800204 | lrm: 0.50 | dt: 253ms | tok/sec: 1,034,371 | mfu: 40.5% | epoch: 1 | remaining: 157s    
step 01171 (65.2%) | loss: 2.801383 | lrm: 0.50 | dt: 252ms | tok/sec: 1,038,868 | mfu: 40.7% | epoch: 1 | remaining: 157s    
step 01172 (65.2%) | loss: 2.799540 | lrm: 0.50 | dt: 251ms | tok/sec: 1,043,310 | mfu: 40.8% | epoch: 1 | remaining: 156s    
step 01173 (65.3%) | loss: 2.799082 | lrm: 0.50 | dt: 255ms | tok/sec: 1,027,247 | mfu: 40.2% | epoch: 1 | remaining: 156s    
step 01174 (65.3%) | loss: 2.797688 | lrm: 0.50 | dt: 252ms | tok/sec: 1,041,688 | mfu: 40.8% | epoch: 1 | remaining: 156s    
step 01175 (65.4%) | loss: 2.798101 | lrm: 0.50 | dt: 251ms | tok/sec: 1,045,119 | mfu: 40.9% | epoch: 1 | remaining: 156s    
step 01176 (65.4%) | loss: 2.798565 | lrm: 0.50 | dt: 252ms | tok/sec: 1,041,222 | mfu: 40.8% | epoch: 1 | remaining: 155s    
step 01177 (65.5%) | loss: 2.793598 | lrm: 0.50 | dt: 253ms | tok/sec: 1,035,722 | mfu: 40.5% | epoch: 1 | remaining: 155s    
step 01178 (65.6%) | loss: 2.793379 | lrm: 0.50 | dt: 254ms | tok/sec: 1,032,933 | mfu: 40.4% | epoch: 1 | remaining: 155s    
step 01179 (65.6%) | loss: 2.798307 | lrm: 0.50 | dt: 254ms | tok/sec: 1,033,564 | mfu: 40.5% | epoch: 1 | remaining: 154s    
step 01180 (65.7%) | loss: 2.804172 | lrm: 0.50 | dt: 251ms | tok/sec: 1,042,417 | mfu: 40.8% | epoch: 1 | remaining: 154s    
step 01181 (65.7%) | loss: 2.806228 | lrm: 0.49 | dt: 254ms | tok/sec: 1,032,909 | mfu: 40.4% | epoch: 1 | remaining: 154s    
step 01182 (65.8%) | loss: 2.804259 | lrm: 0.49 | dt: 251ms | tok/sec: 1,042,377 | mfu: 40.8% | epoch: 1 | remaining: 154s    
step 01183 (65.8%) | loss: 2.806748 | lrm: 0.49 | dt: 255ms | tok/sec: 1,029,735 | mfu: 40.3% | epoch: 1 | remaining: 153s    
step 01184 (65.9%) | loss: 2.807468 | lrm: 0.49 | dt: 252ms | tok/sec: 1,042,128 | mfu: 40.8% | epoch: 1 | remaining: 153s    
step 01185 (65.9%) | loss: 2.802561 | lrm: 0.49 | dt: 252ms | tok/sec: 1,038,606 | mfu: 40.7% | epoch: 1 | remaining: 153s    
step 01186 (66.0%) | loss: 2.806009 | lrm: 0.49 | dt: 252ms | tok/sec: 1,041,711 | mfu: 40.8% | epoch: 1 | remaining: 153s    
step 01187 (66.1%) | loss: 2.808881 | lrm: 0.49 | dt: 253ms | tok/sec: 1,035,812 | mfu: 40.5% | epoch: 1 | remaining: 152s    
step 01188 (66.1%) | loss: 2.806367 | lrm: 0.49 | dt: 252ms | tok/sec: 1,039,294 | mfu: 40.7% | epoch: 1 | remaining: 152s    
step 01189 (66.2%) | loss: 2.807527 | lrm: 0.49 | dt: 252ms | tok/sec: 1,039,444 | mfu: 40.7% | epoch: 1 | remaining: 152s    
step 01190 (66.2%) | loss: 2.808054 | lrm: 0.49 | dt: 253ms | tok/sec: 1,037,099 | mfu: 40.6% | epoch: 1 | remaining: 152s    
step 01191 (66.3%) | loss: 2.806541 | lrm: 0.49 | dt: 252ms | tok/sec: 1,039,253 | mfu: 40.7% | epoch: 1 | remaining: 151s    
step 01192 (66.3%) | loss: 2.804592 | lrm: 0.49 | dt: 253ms | tok/sec: 1,037,563 | mfu: 40.6% | epoch: 1 | remaining: 151s    
step 01193 (66.4%) | loss: 2.810094 | lrm: 0.49 | dt: 253ms | tok/sec: 1,037,463 | mfu: 40.6% | epoch: 1 | remaining: 151s    
step 01194 (66.5%) | loss: 2.807719 | lrm: 0.48 | dt: 252ms | tok/sec: 1,041,801 | mfu: 40.8% | epoch: 1 | remaining: 151s    
step 01195 (66.5%) | loss: 2.801125 | lrm: 0.48 | dt: 252ms | tok/sec: 1,039,932 | mfu: 40.7% | epoch: 1 | remaining: 150s    
step 01196 (66.6%) | loss: 2.801951 | lrm: 0.48 | dt: 253ms | tok/sec: 1,037,451 | mfu: 40.6% | epoch: 1 | remaining: 150s    
step 01197 (66.6%) | loss: 2.798705 | lrm: 0.48 | dt: 253ms | tok/sec: 1,035,857 | mfu: 40.5% | epoch: 1 | remaining: 150s    
step 01198 (66.7%) | loss: 2.799911 | lrm: 0.48 | dt: 251ms | tok/sec: 1,042,901 | mfu: 40.8% | epoch: 1 | remaining: 150s    
step 01199 (66.7%) | loss: 2.795025 | lrm: 0.48 | dt: 251ms | tok/sec: 1,043,288 | mfu: 40.8% | epoch: 1 | remaining: 149s    
step 01200 (66.8%) | loss: 2.798992 | lrm: 0.48 | dt: 252ms | tok/sec: 1,039,961 | mfu: 40.7% | epoch: 1 | remaining: 149s    
step 01201 (66.8%) | loss: 2.798443 | lrm: 0.48 | dt: 253ms | tok/sec: 1,037,544 | mfu: 40.6% | epoch: 1 | remaining: 149s    
step 01202 (66.9%) | loss: 2.795668 | lrm: 0.48 | dt: 254ms | tok/sec: 1,032,537 | mfu: 40.4% | epoch: 1 | remaining: 149s    
step 01203 (67.0%) | loss: 2.790849 | lrm: 0.48 | dt: 251ms | tok/sec: 1,044,250 | mfu: 40.9% | epoch: 1 | remaining: 148s    
step 01204 (67.0%) | loss: 2.786551 | lrm: 0.48 | dt: 251ms | tok/sec: 1,044,123 | mfu: 40.9% | epoch: 1 | remaining: 148s    
step 01205 (67.1%) | loss: 2.785451 | lrm: 0.48 | dt: 256ms | tok/sec: 1,022,535 | mfu: 40.0% | epoch: 1 | remaining: 148s    
step 01206 (67.1%) | loss: 2.785445 | lrm: 0.47 | dt: 253ms | tok/sec: 1,038,074 | mfu: 40.6% | epoch: 1 | remaining: 148s    
step 01207 (67.2%) | loss: 2.785016 | lrm: 0.47 | dt: 253ms | tok/sec: 1,036,815 | mfu: 40.6% | epoch: 1 | remaining: 147s    
step 01208 (67.2%) | loss: 2.784945 | lrm: 0.47 | dt: 252ms | tok/sec: 1,038,818 | mfu: 40.7% | epoch: 1 | remaining: 147s    
step 01209 (67.3%) | loss: 2.788074 | lrm: 0.47 | dt: 252ms | tok/sec: 1,038,754 | mfu: 40.7% | epoch: 1 | remaining: 147s    
step 01210 (67.4%) | loss: 2.787015 | lrm: 0.47 | dt: 254ms | tok/sec: 1,031,741 | mfu: 40.4% | epoch: 1 | remaining: 147s    
step 01211 (67.4%) | loss: 2.783766 | lrm: 0.47 | dt: 253ms | tok/sec: 1,035,912 | mfu: 40.5% | epoch: 1 | remaining: 146s    
step 01212 (67.5%) | loss: 2.782100 | lrm: 0.47 | dt: 252ms | tok/sec: 1,042,118 | mfu: 40.8% | epoch: 1 | remaining: 146s    
step 01213 (67.5%) | loss: 2.786363 | lrm: 0.47 | dt: 254ms | tok/sec: 1,032,820 | mfu: 40.4% | epoch: 1 | remaining: 146s    
step 01214 (67.6%) | loss: 2.785266 | lrm: 0.47 | dt: 254ms | tok/sec: 1,031,299 | mfu: 40.4% | epoch: 1 | remaining: 146s    
step 01215 (67.6%) | loss: 2.788328 | lrm: 0.47 | dt: 251ms | tok/sec: 1,044,945 | mfu: 40.9% | epoch: 1 | remaining: 145s    
step 01216 (67.7%) | loss: 2.787865 | lrm: 0.47 | dt: 251ms | tok/sec: 1,043,872 | mfu: 40.9% | epoch: 1 | remaining: 145s    
step 01217 (67.7%) | loss: 2.785924 | lrm: 0.47 | dt: 253ms | tok/sec: 1,037,042 | mfu: 40.6% | epoch: 1 | remaining: 145s    
step 01218 (67.8%) | loss: 2.786570 | lrm: 0.47 | dt: 251ms | tok/sec: 1,045,428 | mfu: 40.9% | epoch: 1 | remaining: 145s    
step 01219 (67.9%) | loss: 2.780548 | lrm: 0.46 | dt: 253ms | tok/sec: 1,037,124 | mfu: 40.6% | epoch: 1 | remaining: 144s    
step 01220 (67.9%) | loss: 2.782957 | lrm: 0.46 | dt: 251ms | tok/sec: 1,042,881 | mfu: 40.8% | epoch: 1 | remaining: 144s    
step 01221 (68.0%) | loss: 2.785531 | lrm: 0.46 | dt: 254ms | tok/sec: 1,032,425 | mfu: 40.4% | epoch: 1 | remaining: 144s    
step 01222 (68.0%) | loss: 2.787160 | lrm: 0.46 | dt: 254ms | tok/sec: 1,030,253 | mfu: 40.3% | epoch: 1 | remaining: 144s    
step 01223 (68.1%) | loss: 2.789375 | lrm: 0.46 | dt: 251ms | tok/sec: 1,045,716 | mfu: 40.9% | epoch: 1 | remaining: 143s    
step 01224 (68.1%) | loss: 2.786483 | lrm: 0.46 | dt: 253ms | tok/sec: 1,035,047 | mfu: 40.5% | epoch: 1 | remaining: 143s    
step 01225 (68.2%) | loss: 2.784489 | lrm: 0.46 | dt: 252ms | tok/sec: 1,038,702 | mfu: 40.7% | epoch: 1 | remaining: 143s    
step 01226 (68.3%) | loss: 2.779884 | lrm: 0.46 | dt: 255ms | tok/sec: 1,028,227 | mfu: 40.2% | epoch: 1 | remaining: 143s    
step 01227 (68.3%) | loss: 2.780086 | lrm: 0.46 | dt: 252ms | tok/sec: 1,040,743 | mfu: 40.7% | epoch: 1 | remaining: 142s    
step 01228 (68.4%) | loss: 2.785087 | lrm: 0.46 | dt: 250ms | tok/sec: 1,048,544 | mfu: 41.0% | epoch: 1 | remaining: 142s    
step 01229 (68.4%) | loss: 2.780174 | lrm: 0.46 | dt: 252ms | tok/sec: 1,039,207 | mfu: 40.7% | epoch: 1 | remaining: 142s    
step 01230 (68.5%) | loss: 2.785916 | lrm: 0.46 | dt: 255ms | tok/sec: 1,028,420 | mfu: 40.3% | epoch: 1 | remaining: 142s    
